emotion,anger,fear,happiness,sadness,surprise,neutral,pred_label
surprise,0.00013073013,0.0050076502,0.000547271,0.00010277157,0.99408543,0.00012610042,surprise
neutral,0.17049947,0.028751351,0.041677803,0.16983768,0.0016029835,0.5876307,neutral
sadness,0.0024064023,0.002513984,8.84786e-06,0.99498206,4.3783466e-06,8.43865e-05,sadness
fear,0.014194382,0.91713494,0.0028187055,0.06302742,0.0007401507,0.0020844212,fear
anger,0.3538115,0.036344558,0.014112164,0.13159783,0.0025224485,0.46161154,neutral
anger,0.8467661,0.112917006,0.0002156319,0.038200386,0.00019644538,0.0017044058,anger
happiness,0.0059063006,0.00043267978,0.9862201,0.0010064818,0.00014405593,0.0062903822,happiness
neutral,0.01197674,0.04906671,0.00053324224,0.3398123,0.0015679433,0.5970431,neutral
neutral,0.015451464,0.011955412,0.0017531152,0.3340295,0.00013001998,0.6366805,neutral
neutral,0.042686418,0.030817404,0.018884465,0.35009682,0.0020576273,0.5554572,neutral
fear,0.005310036,0.004836457,0.63318294,0.00591585,0.004733043,0.34602168,happiness
fear,0.014771687,0.01686257,0.8750909,0.004296056,0.08598309,0.0029956829,happiness
happiness,0.029858233,0.004863961,0.1641393,0.019742198,0.0010641197,0.7803322,neutral
surprise,0.00052774424,0.0032519395,0.0064315707,0.00027828393,0.98804617,0.0014643339,surprise
anger,0.026854295,0.006558212,0.8426153,0.1064459,0.0011877087,0.016338555,happiness
happiness,0.00013760256,0.00019924027,0.98148054,0.00023177477,0.00012765308,0.017823184,happiness
surprise,0.004773669,0.021046756,0.0014618909,0.0025837459,0.96714103,0.0029928302,surprise
sadness,0.0071007707,0.058940005,0.0009774339,0.8736426,8.1611484e-05,0.059257608,sadness
surprise,0.00033102074,0.004747443,0.021854673,0.00030329946,0.97180635,0.0009572089,surprise
surprise,0.00517357,0.2895476,0.0012315091,0.0024123138,0.70032126,0.0013137142,surprise
sadness,0.00079400564,0.017549176,0.0005928769,0.97435015,3.3814194e-05,0.0066801086,sadness
neutral,0.07377898,0.04752834,0.00614398,0.50404954,0.009843453,0.35865572,sadness
sadness,0.9922969,0.0024995587,9.488756e-05,0.004709366,0.0002179765,0.0001812572,anger
sadness,0.025652979,0.06274136,0.0026325602,0.79310006,0.0003470709,0.11552588,sadness
neutral,0.26530024,0.03832004,0.0052285716,0.22009188,0.0030203033,0.46803895,neutral
sadness,0.028658122,0.060246073,0.00016303817,0.62038904,2.1241596e-05,0.29052243,sadness
neutral,0.009355159,0.0033294982,0.018794844,0.032478496,7.993973e-05,0.9359621,neutral
sadness,0.2935837,0.24026504,0.019886786,0.21675816,0.06937348,0.16013281,anger
sadness,0.0099497605,0.07595354,0.0031073375,0.8370815,0.00058240443,0.073325455,sadness
fear,0.054767217,0.0068867807,0.016999144,0.031544115,0.0024411415,0.8873616,neutral
happiness,1.1956636e-05,1.5526133e-05,0.99983466,4.7074395e-06,0.00012380099,9.305872e-06,happiness
sadness,0.007403595,0.002722141,0.049144056,0.034630172,0.00034806816,0.90575194,neutral
sadness,0.011118964,0.38538578,0.0048094084,0.5799722,0.0013537965,0.0173599,sadness
happiness,0.049301192,0.0050532143,0.9225474,0.0031113992,0.0033474802,0.016639246,happiness
sadness,0.23297963,0.5901376,0.0055218474,0.008766393,0.16126595,0.001328608,fear
neutral,0.06353455,0.018679207,0.0017666966,0.14469476,0.00012315775,0.7712016,neutral
neutral,0.012034905,0.01162388,0.0031411634,0.023141822,0.0013596809,0.9486986,neutral
sadness,0.1926691,0.09006315,0.005461081,0.2466976,0.0030005968,0.46210843,neutral
neutral,0.14110234,0.27350956,0.0016608454,0.243804,0.0035415252,0.33638167,neutral
anger,0.9998337,7.905685e-05,2.076194e-05,5.6268702e-05,1.5023343e-06,8.796677e-06,anger
surprise,0.11715661,0.54344153,0.013349976,0.08933215,0.2049422,0.031777523,fear
sadness,0.0014702164,0.10604388,0.0003775999,0.8722541,0.00041580302,0.01943845,sadness
happiness,0.40512073,0.015342558,0.5553846,0.0089911055,0.003518831,0.011642271,happiness
sadness,0.050619368,0.4461926,0.01867857,0.30378395,0.13444065,0.0462849,fear
happiness,0.00031985054,5.5090386e-05,0.9985909,0.00025463945,2.2208127e-05,0.0007572556,happiness
surprise,0.01861515,0.08670706,0.10518893,0.010220945,0.755347,0.02392088,surprise
happiness,0.00048785642,0.0008401134,0.99405426,0.0006849067,0.0002493103,0.0036835892,happiness
happiness,0.015890235,0.013426054,0.9228064,0.0016007504,0.041378655,0.004897885,happiness
happiness,1.4106389e-05,1.7256154e-05,0.999645,3.3118245e-05,3.5882964e-05,0.00025459213,happiness
happiness,0.112942375,0.03413736,0.25431415,0.023505136,0.03895601,0.536145,neutral
neutral,0.03180456,0.2216822,0.009577003,0.35938492,0.010589954,0.36696133,neutral
sadness,0.45361295,0.01280567,0.051485475,0.1311467,0.0021803,0.34876892,anger
anger,0.46324152,0.05574073,0.012254174,0.3540285,0.01389262,0.1008425,anger
sadness,0.72261673,0.055187166,0.0024166037,0.19450627,0.0030211352,0.022252059,anger
fear,0.29535368,0.051461723,0.00045793294,0.6489255,3.5053672e-05,0.0037660669,sadness
neutral,0.007762225,0.01349209,0.019342652,0.2295494,0.0010486633,0.728805,neutral
happiness,0.042623676,0.011316208,0.9329545,0.008792089,0.002351585,0.0019619074,happiness
happiness,0.014815933,0.049014777,0.8362522,0.04003468,0.00468314,0.0551993,happiness
fear,0.0012574665,0.01797997,0.00018729638,0.00014577647,0.9803523,7.7189805e-05,surprise
fear,0.13327189,0.5455627,0.013013882,0.09170934,0.15832168,0.058120523,fear
anger,0.13116072,0.22968654,0.005335267,0.4750202,0.00035462854,0.15844256,sadness
fear,8.425631e-05,0.9991811,3.9975776e-06,0.0006223395,0.000106741194,1.6268265e-06,fear
fear,0.1693351,0.010036833,0.79680973,0.010819217,0.004341866,0.008657209,happiness
neutral,0.0015209409,0.5170595,9.554687e-05,0.47227618,0.00028715035,0.008760737,fear
sadness,0.027601354,0.033057738,0.0075208177,0.717327,0.00066189596,0.21383123,sadness
neutral,0.011471193,0.009594439,0.047900677,0.008888741,0.016939253,0.90520567,neutral
neutral,0.034492787,0.025475716,0.009605508,0.12881076,0.002529854,0.7990854,neutral
happiness,0.064835586,0.8495321,0.00148439,0.0027118295,0.08094025,0.00049576804,fear
anger,0.0040923525,0.96935743,0.0023717002,0.017912488,0.005811576,0.0004544849,fear
fear,0.11099356,0.23465101,0.010955175,0.16370626,0.02660179,0.45309225,neutral
anger,0.7448299,0.03013488,0.006234681,0.13373438,0.0034155748,0.0816506,anger
surprise,0.010950094,0.089185245,0.5230224,0.0010420515,0.37466192,0.0011382898,happiness
surprise,0.043560557,0.16756806,0.2489185,0.0023363158,0.53343445,0.00418213,surprise
fear,0.33752403,0.66198283,3.524919e-05,0.00032312365,0.000109999775,2.4768307e-05,fear
anger,0.8203861,0.17070039,0.0014100918,0.004940142,0.0016240105,0.0009392551,anger
fear,0.060824446,0.55146587,0.011819957,0.06391018,0.23672546,0.075254075,fear
surprise,0.00088319863,0.00085157313,0.8875069,0.0006097564,0.0980276,0.0121209575,happiness
happiness,0.00028508107,9.141078e-05,0.99615735,0.00025186522,3.77829e-05,0.0031766293,happiness
happiness,0.00014965277,8.214463e-05,0.9968189,4.7087102e-05,0.0017014126,0.0012007973,happiness
happiness,0.004044664,0.00033563402,0.97878784,0.0006204876,0.00026676175,0.015944555,happiness
happiness,0.10418208,0.018636705,0.21996017,0.047905453,0.0037848377,0.60553074,neutral
anger,0.9828913,0.017014101,6.1925734e-06,2.1434716e-05,6.362117e-05,3.3175268e-06,anger
neutral,0.06620678,0.01872358,0.0016501135,0.12268294,0.0006744149,0.7900621,neutral
fear,0.23231709,0.3049223,0.00041955904,0.37990302,0.013651244,0.06878685,sadness
anger,0.9351528,0.040563695,0.004200325,0.010410053,0.007827224,0.0018457721,anger
neutral,0.80675656,0.0014916636,0.023953125,0.014308769,0.00036068138,0.15312919,anger
sadness,0.127837,0.081395514,0.1991244,0.4355128,0.0023737792,0.15375648,sadness
fear,0.023826914,0.1613973,0.005010243,0.110555604,0.0053245127,0.6938854,neutral
sadness,0.03821043,0.39194697,0.00058214506,0.28965294,0.00088520173,0.27872235,fear
surprise,0.00017004514,0.0011384066,0.00010920212,6.85681e-05,0.9984073,0.00010657098,surprise
surprise,0.12852858,0.5024191,0.0057711615,0.06908709,0.24467687,0.04951719,fear
sadness,0.25645167,0.16739379,0.0019663388,0.15262657,0.0055271806,0.41603443,neutral
sadness,0.36133844,0.23847829,0.012770142,0.3537815,0.0027997997,0.030831851,anger
neutral,0.0787832,0.21675375,0.006503317,0.45981437,0.007619051,0.23052628,sadness
happiness,0.0004562839,0.0018615326,0.95051676,0.0041609476,0.00021039722,0.042794127,happiness
happiness,0.2354462,0.16315512,0.58322954,0.0014966178,0.015461514,0.0012109709,happiness
happiness,0.00021266115,9.584584e-05,0.992729,0.00012974956,0.0013886543,0.0054440782,happiness
fear,0.0035035894,0.023741523,0.9698907,0.0004932896,0.0022182656,0.00015265346,happiness
happiness,0.0015465532,0.004088178,0.3582139,0.003351088,0.49883235,0.13396788,surprise
neutral,0.14296742,0.01654687,0.0042123036,0.19095631,0.0014664261,0.6438507,neutral
fear,0.037418585,0.7774863,6.1728104e-05,0.16996956,0.0011276151,0.013936145,fear
neutral,0.08684613,0.021702142,0.012883931,0.14779463,0.0037294212,0.7270438,neutral
sadness,0.0010222762,0.0015338482,2.6261803e-06,0.99740475,4.7552617e-06,3.1714248e-05,sadness
neutral,0.08924728,0.39319962,0.005250715,0.4002454,0.0026246267,0.10943233,sadness
fear,0.021920202,0.16256267,0.0002403816,0.8037337,0.00010834248,0.011434716,sadness
anger,0.39601925,0.09976572,0.0025977297,0.21792568,0.007083505,0.2766081,anger
happiness,0.00032725296,0.00034086636,0.8917543,0.00047842838,0.018895948,0.088203095,happiness
happiness,0.012544232,0.0041914354,0.96915275,0.0067377146,0.00065719296,0.006716806,happiness
fear,0.0038907526,0.53752023,0.00012262887,0.002357548,0.4559632,0.0001456279,fear
sadness,0.016339254,0.016253293,0.70033133,0.027913902,0.011560912,0.22760133,happiness
neutral,0.14169718,0.0046766736,0.0149867935,0.020210348,0.00016834139,0.8182606,neutral
fear,0.035166007,0.6723751,0.0010790104,0.22834866,0.009642743,0.0533885,fear
fear,0.0063022696,0.087607965,0.00072655757,0.88637894,0.00012494487,0.018859323,sadness
neutral,0.01727722,0.019224163,0.0014790951,0.044277973,0.0028868692,0.91485465,neutral
sadness,0.100279264,0.49130896,0.0005453402,0.37716997,0.0022684997,0.028427962,fear
fear,0.0046703196,0.013107139,0.00083671993,0.9009647,2.674075e-05,0.08039438,sadness
happiness,0.04333345,0.33453852,0.12341336,0.015129105,0.47251096,0.011074666,surprise
fear,0.95943314,0.026949024,0.0006847081,0.01058843,0.0017226657,0.00062209455,anger
anger,0.18760996,0.015817044,0.023444809,0.07991792,0.004508129,0.6887022,neutral
fear,0.010880354,0.020701375,0.06721082,0.064142995,0.20627986,0.6307846,neutral
neutral,0.007699469,0.013230095,0.021744493,0.020484751,0.0030829876,0.9337582,neutral
happiness,5.1736413e-05,2.5749658e-05,0.9991171,1.2519031e-05,0.0005420066,0.00025089475,happiness
fear,0.2791473,0.05895782,0.0004958668,0.65258455,0.0005411754,0.008273302,sadness
happiness,0.07415768,0.0031590117,0.6576064,0.047111902,0.00064719917,0.21731775,happiness
neutral,0.52069193,0.015782975,0.024503557,0.10926465,0.0015895115,0.32816732,anger
fear,0.9423451,0.04224537,0.0009978156,0.00076307164,0.013262785,0.00038585585,anger
happiness,0.0010401104,0.00025843794,0.96677834,0.00058102864,0.0018941121,0.029447991,happiness
sadness,0.008385836,0.016398812,3.165021e-05,0.9747205,6.591829e-05,0.00039737253,sadness
neutral,0.03482318,0.01752631,0.006982611,0.113814436,0.001593916,0.8252595,neutral
anger,0.99300814,0.0036232322,0.00031437934,0.0006112191,0.0022959711,0.00014709588,anger
fear,0.23630357,0.16587985,0.00060927105,0.13830464,0.0076488326,0.4512538,neutral
fear,0.070442855,0.32328176,0.037793558,0.35446632,0.0005655182,0.21344995,sadness
anger,0.14267725,0.08129436,0.01418437,0.24850647,0.0014898386,0.5118477,neutral
fear,0.0059246267,0.34274888,0.00045400808,0.6473945,0.00021564488,0.0032623664,sadness
fear,0.00034227842,0.9211237,5.252109e-05,0.06302429,0.00013349776,0.0153237805,fear
sadness,0.35784057,0.24435197,0.0007933855,0.31795964,0.002262774,0.07679163,anger
fear,0.027540712,0.011991373,0.0025985064,0.053728607,0.0012975939,0.90284324,neutral
surprise,0.08609988,0.05652361,0.0701917,0.06346199,0.26571038,0.45801246,neutral
happiness,0.8796276,0.107528545,0.006448182,0.000580604,0.005402509,0.0004126464,anger
happiness,4.036927e-05,6.10307e-05,0.99953127,4.439349e-05,0.00025411395,6.873406e-05,happiness
happiness,0.0019629,0.00076114695,0.9921393,0.0015785286,0.00090259867,0.0026554477,happiness
sadness,0.24888897,0.14414494,0.0024884043,0.5923827,0.00032943388,0.011765537,sadness
happiness,0.43382585,0.01804432,0.53566766,0.008687189,0.002257682,0.0015172574,happiness
happiness,0.0015425573,0.001068809,0.98544425,0.00058626145,0.0043423045,0.0070157973,happiness
anger,0.99721706,0.0021876453,5.993899e-05,0.00034102524,6.0457274e-05,0.00013378513,anger
surprise,0.00749833,0.051088836,0.005001111,0.0016403071,0.93352187,0.0012495327,surprise
happiness,0.008029675,0.01718332,0.1945757,0.07884484,0.0012611471,0.7001053,neutral
sadness,0.013292127,0.024337986,0.0009887135,0.4950432,0.00010984048,0.46622807,sadness
neutral,0.0383377,0.0955145,0.00308662,0.24536689,0.0016033374,0.61609095,neutral
happiness,6.988714e-05,9.3708135e-05,0.98912686,0.00019858494,0.0008652943,0.00964573,happiness
neutral,0.53228456,0.020878717,0.0028247721,0.11134677,0.0022013893,0.33046383,anger
fear,0.9752493,0.002416688,0.005549844,0.004550869,0.00055016443,0.011683159,anger
neutral,0.4940142,0.05952689,0.0030487853,0.125749,0.0034730039,0.31418815,anger
sadness,0.88519686,0.008406603,0.075965546,0.017480658,0.0007781019,0.012172205,anger
sadness,0.064065084,0.036724515,0.0030297106,0.86654824,0.0015590036,0.02807349,sadness
sadness,0.08689635,0.39426613,0.0012278241,0.45618266,0.0049887733,0.056438264,sadness
neutral,0.03253562,0.09334768,0.004644918,0.13162327,0.0054993206,0.7323492,neutral
happiness,7.597474e-05,3.0225394e-05,0.9977155,4.9896593e-05,5.793391e-05,0.0020704307,happiness
neutral,0.0034679675,0.0017160489,0.18522444,0.0055552176,0.007960958,0.7960754,neutral
sadness,0.023946594,0.06981755,0.0022581248,0.7889647,0.0006128337,0.11440027,sadness
fear,0.05330528,0.65525585,0.0035061908,0.19942665,0.027447656,0.061058346,fear
surprise,0.01139262,0.015227217,0.0012093327,0.0011924389,0.96486235,0.0061159483,surprise
happiness,0.00027328252,0.00026181535,0.99056935,0.0008930458,0.0005063042,0.007496255,happiness
sadness,0.008042733,0.01050544,0.000118603675,0.97248983,3.3722354e-05,0.008809582,sadness
happiness,0.57012624,0.0060657393,0.36608958,0.016215121,0.0011844013,0.04031892,anger
happiness,0.00022396391,5.2611453e-05,0.9984871,0.00023149457,5.223016e-05,0.0009525013,happiness
happiness,0.00020505063,0.00031737576,0.9904308,0.0009581899,0.0005226223,0.007565841,happiness
happiness,0.0037454462,0.0031006602,0.9896012,0.0014647404,0.0014999635,0.00058803166,happiness
surprise,8.779381e-05,0.0013464605,0.8126565,0.00023970097,0.1850903,0.0005792478,happiness
happiness,0.0052167173,0.0011058059,0.83543766,0.0064020776,0.0010779373,0.15075988,happiness
happiness,0.00542216,0.008330506,0.26265618,0.01585925,0.0021185928,0.7056133,neutral
neutral,0.73679656,0.022209607,0.0012739841,0.17097849,0.00040210903,0.06833924,anger
neutral,0.0019121914,0.00028527807,0.90035874,0.0022532677,0.00031780425,0.09487264,happiness
happiness,0.00014207613,0.00016106413,0.97789156,0.00031436578,0.00059453776,0.02089647,happiness
fear,0.23186937,0.04481887,0.0351628,0.32797512,0.0021974028,0.35797644,neutral
happiness,0.00060220045,0.00019716244,0.97901374,0.0005774545,0.00048558792,0.019123899,happiness
sadness,0.021623272,0.025021818,0.008464824,0.1916276,0.00013515564,0.75312734,neutral
sadness,0.0939057,0.1561867,0.005357906,0.66605675,0.010550922,0.06794198,sadness
sadness,0.5892012,0.064667955,0.0010559947,0.31686798,0.0043866,0.023820302,anger
happiness,0.0013818247,0.00025876754,0.9854152,0.0010928495,0.00034724278,0.011504081,happiness
sadness,0.7149659,0.008013755,0.007287586,0.18985638,0.00039478813,0.07948168,anger
fear,0.1713969,0.5687195,0.012202917,0.09962674,0.018252116,0.1298018,fear
anger,0.26810512,0.58079815,0.00058663735,0.14653817,0.0014104999,0.0025613788,fear
sadness,0.028628668,0.122978926,2.5767993e-05,0.8472973,0.00015417625,0.0009151735,sadness
neutral,0.014424104,0.250659,0.008009652,0.08069143,0.031327166,0.6148887,neutral
anger,0.97554374,0.02131001,0.00023513573,0.002373392,0.00020843,0.0003292562,anger
happiness,0.0004606557,0.00061852764,0.9426274,0.0014086999,0.0011549802,0.053729806,happiness
happiness,0.001483763,0.00035211147,0.9966498,0.000906968,0.00012520688,0.00048215702,happiness
surprise,0.0016695266,0.012300202,0.0005304545,0.00043216863,0.98472863,0.0003389663,surprise
sadness,0.052293584,0.021480802,0.0022785708,0.9205288,9.801557e-05,0.0033202288,sadness
fear,0.05396872,0.3707338,0.0007565433,0.5408615,0.0017798082,0.031899586,sadness
neutral,0.0066626957,0.0041089444,0.045559984,0.0039826077,0.0018568259,0.93782896,neutral
fear,0.009378476,0.525154,0.3176886,0.004962063,0.1420887,0.0007281743,fear
surprise,3.0951232e-05,0.0017712442,0.0001269763,1.9945328e-05,0.99798965,6.127561e-05,surprise
surprise,0.001717369,0.022206325,0.024281314,0.0006762927,0.95061684,0.00050191605,surprise
surprise,0.025668511,0.041415527,0.018422758,0.009424876,0.89150566,0.013562655,surprise
anger,0.6905129,0.30150887,0.0027633198,0.0018402555,0.0031782424,0.00019641673,anger
happiness,0.0005150775,0.0006664422,0.99569255,0.0015815689,0.0008030759,0.00074129686,happiness
happiness,9.684878e-05,0.00017217676,0.9815278,0.00029390157,0.002058721,0.015850484,happiness
happiness,0.024687303,0.00467352,0.8792074,0.012595042,0.0016263513,0.077210315,happiness
surprise,0.3001593,0.047094665,0.0035114584,0.0060322643,0.63576967,0.007432581,surprise
sadness,0.19257112,0.053092606,0.0008022545,0.74945587,0.00037909954,0.0036989714,sadness
neutral,0.009496125,0.012318099,0.015257493,0.024752581,0.00082470174,0.9373511,neutral
happiness,0.0042215395,0.0059547587,0.95603853,0.00309219,0.024284678,0.0064082937,happiness
anger,0.9942901,0.0021244548,0.00010684329,0.0026044946,0.0004744345,0.00039963223,anger
happiness,0.012983451,0.0051849326,0.025389763,0.123675026,0.0012719068,0.8314949,neutral
neutral,0.00699403,0.0017803636,9.651982e-05,0.008066906,3.4385772e-05,0.9830278,neutral
anger,0.62293917,0.056833085,0.017647425,0.27925852,0.0064246976,0.016897067,anger
happiness,0.0001246533,5.3741358e-05,0.9712687,0.00046995687,4.527514e-05,0.028037636,happiness
fear,0.00015721298,0.9995772,9.911927e-06,0.00012695752,0.00012667499,1.9831377e-06,fear
